store,dept,week,promotion_sales
16,17,2011-05-30,1448.994644094722
16,17,2011-07-11,778.0442916835957
16,17,2011-08-01,1088.5810431578186
16,17,2011-11-07,1699.8538554736754
16,17,2011-11-21,4187.929059142308
16,17,2011-12-05,2945.80759011407
16,17,2011-12-12,3367.1165945729786
16,17,2011-12-19,9271.912523855126
16,17,2011-12-26,3791.2989222774668
16,17,2012-03-19,1322.9322450016566
16,17,2012-05-28,1173.5801551531574
16,17,2012-06-18,1132.273516039199
16,17,2012-06-25,707.8427539873696
16,17,2012-07-02,957.9705179252167
16,17,2012-07-16,1177.7619314762155
16,17,2012-07-30,1015.4468546731703
16,17,2012-08-06,823.46561416468
16,17,2012-08-13,787.2752276744336
16,19,2010-02-01,892.2311752283675
16,19,2010-02-08,725.5247984040674
16,19,2010-02-15,631.3136977837027
16,19,2010-02-22,625.7405539844448
16,19,2010-03-01,1387.4143010916305
16,19,2010-03-08,1123.1290605916142
16,19,2010-03-15,1035.9540016368446
16,19,2010-03-22,1325.6628603411807
16,19,2010-03-29,1012.6385477822517
16,19,2010-04-05,562.268050690105
16,19,2010-04-12,1230.4936226890184
16,19,2010-04-19,669.3347286765928
16,19,2010-04-26,1053.1178731260345
16,19,2010-05-03,1068.4591236058423
16,19,2010-05-10,2103.4136545902015
16,19,2010-05-17,1541.9667495621113
16,19,2010-06-28,295.1227436680845
16,19,2010-07-05,263.9229296239601
16,19,2010-07-12,101.73183443733262
16,19,2010-07-19,100.35326382942571
16,19,2010-07-26,332.52375119354355
16,19,2010-08-02,322.66634544326246
16,19,2010-08-09,108.47587842295763
16,19,2010-08-16,74.89948731093955
16,19,2010-08-23,202.76088655786418
16,19,2010-08-30,244.52590430696026
16,19,2010-09-06,638.647812883501
16,19,2010-10-04,175.77058456693197
16,19,2010-10-25,396.9928294843815
16,19,2011-01-31,232.1534824464427
16,19,2011-02-07,417.55686015958486
16,19,2011-08-08,148.45512451328392
16,19,2011-08-15,105.20151074540634
16,19,2011-10-24,491.1923215745627
16,19,2011-10-31,186.91911135616152
16,19,2011-11-21,280.3372751027789
16,19,2011-11-28,556.8318366116667
16,19,2011-12-05,511.7176599886142
16,19,2011-12-12,138.10279858723322
16,19,2011-12-19,605.0133928871742
16,19,2012-02-06,145.81418260003346
16,19,2012-02-27,519.1368862459258
16,19,2012-04-30,540.3834223341513
16,19,2012-05-07,126.2490096208318
16,19,2012-05-14,523.4950492509547
16,19,2012-05-28,214.4227924335381
16,19,2012-06-04,398.8058305502706
16,19,2012-06-11,389.25593391740966
16,19,2012-06-18,348.2678985758398
16,19,2012-06-25,441.9282575649233
16,19,2012-07-02,777.9292876667286
16,19,2012-07-09,913.5868539255969
16,19,2012-07-16,364.3926551937995
16,19,2012-07-23,933.8892459211439
16,19,2012-07-30,506.71627420702646
16,19,2012-08-06,401.4551829165949
16,19,2012-08-13,489.5867533210936
16,19,2012-08-20,178.57929523096797
16,19,2012-08-27,157.92108779024053
16,19,2012-10-15,754.909713493979
16,19,2012-10-22,944.7363994823735
16,20,2010-03-01,671.3965739871131
16,20,2010-03-08,645.6174355580588
16,20,2010-03-15,755.5590213665546
16,20,2010-05-31,987.4794808825334
16,20,2010-06-14,420.8404248591292
16,20,2010-06-28,1744.2723485851848
16,20,2010-07-05,1036.9107720701759
16,20,2010-07-19,1282.7286483175099
16,20,2010-08-02,510.82318685559744
16,20,2010-08-23,480.2983675711271
16,20,2010-11-22,778.0233079724333
16,20,2010-12-06,608.2227929123176
16,20,2010-12-13,420.5673272776399
16,20,2010-12-20,1401.8036581699655
16,20,2010-12-27,373.98137641352486
16,20,2011-01-03,949.761526665465
16,20,2011-02-21,506.9769420709474
16,20,2011-03-07,747.5807981947725
16,20,2011-03-14,891.1033715985018
16,20,2011-03-21,345.01154067099077
16,20,2011-06-27,1180.457077010856
16,20,2011-07-04,743.4372101435836
16,20,2011-07-11,577.7009746410544
16,20,2011-07-18,575.127780120585
16,20,2011-08-01,721.7776201894202
16,20,2011-08-29,440.1513868790606
16,20,2011-11-07,439.69592838665875
16,20,2011-11-21,847.4315179889481
16,20,2011-11-28,1104.9903056812675
16,20,2011-12-05,575.204983979651
16,20,2011-12-12,609.732099931344
16,20,2011-12-19,2992.718470044744
16,20,2011-12-26,1316.250720221861
16,20,2012-01-02,986.3908996905064
16,20,2012-03-26,733.018695012672
16,20,2012-05-28,777.8574740185744
16,20,2012-06-18,382.09282457379163
16,20,2012-06-25,935.0491083764707
16,20,2012-07-02,2723.4767057875542
16,20,2012-07-09,439.01992039004244
16,20,2012-07-30,906.5916497071893
16,20,2012-08-27,399.1617215867104
16,21,2010-03-15,595.2230550435778
16,21,2010-03-29,721.6555443875808
16,21,2010-06-28,1385.9432403878686
16,21,2010-07-05,1696.7587408427687
16,21,2010-07-12,847.159618382605
16,21,2010-07-19,881.6363432742228
16,21,2010-07-26,555.0879971313155
16,21,2010-08-02,978.8251278990385
16,21,2010-08-09,605.4432218060361
16,21,2010-08-16,466.3343134360137
16,21,2010-09-06,496.02765459838787
16,21,2010-12-06,959.371267063603
16,21,2010-12-13,1525.9771209007063
16,21,2010-12-20,6015.5631765514445
16,21,2011-02-14,645.3903760689761
16,21,2011-02-21,633.1526634718512
16,21,2011-03-14,710.4813276983149
16,21,2011-03-21,370.4770886894371
16,21,2011-03-28,490.143110161163
16,21,2011-06-20,600.1539570112556
16,21,2011-06-27,659.4676378207831
16,21,2011-07-04,1390.7410112654684
16,21,2011-07-11,865.9313204927136
16,21,2011-07-18,457.12719523765355
16,21,2011-07-25,818.4870120264627
16,21,2011-08-01,757.0755445561008
16,21,2011-08-08,681.7893132145481
16,21,2011-08-15,534.8265160950906
16,21,2011-08-29,721.7429686179477
16,21,2011-11-21,934.4618524967664
16,21,2011-12-12,1525.036120077176
16,21,2011-12-19,5901.122941695458
16,21,2011-12-26,1744.7037626614565
16,21,2012-01-02,532.7152328652687
16,21,2012-03-05,699.0509251184349
16,21,2012-03-12,850.9989991616457
16,21,2012-03-19,806.5582284866018
16,21,2012-03-26,1579.7384012661105
16,21,2012-04-02,1135.85186496972
16,21,2012-04-09,534.1611304712956
16,21,2012-07-02,642.8963949715062
16,21,2012-07-09,790.7867825558898
16,21,2012-07-16,755.2176324303628
16,22,2010-02-01,723.6321975789825
16,22,2010-02-15,785.270627951945
16,22,2010-02-22,839.3523098304794
16,22,2010-03-08,1263.1431604345305
16,22,2010-03-15,1406.165188958353
16,22,2010-05-31,855.0818352773392
16,22,2010-06-07,860.8839937359244
16,22,2010-06-28,770.8954479413461
16,22,2010-07-05,1103.8258086498067
16,22,2010-07-12,1672.870567468759
16,22,2010-08-02,1367.3344966750958
16,22,2010-08-23,1030.5172981451517
16,22,2010-11-22,3716.3059606573165
16,22,2010-12-13,3517.6372686115374
16,22,2010-12-20,6154.015660054493
16,22,2010-12-27,2696.032241898685
16,22,2011-01-03,1493.1445312426604
16,22,2011-01-10,706.6243728839879
16,22,2011-01-31,774.0846565208311
16,22,2011-03-14,1648.6806623307193
16,22,2011-06-06,923.9908880153083
16,22,2011-06-27,1400.6451243539618
16,22,2011-07-04,1536.4394517628766
16,22,2011-07-11,1114.099290232759
16,22,2011-07-25,677.711454612343
16,22,2011-08-08,735.6771313807643
16,22,2011-11-21,4433.0359721965315
16,22,2011-12-12,1809.3454773507406
16,22,2011-12-19,6568.988016783926
16,22,2011-12-26,5343.1154801917255
16,22,2012-02-06,667.6021904425227
16,22,2012-03-12,1151.9381812064698
16,22,2012-06-04,634.4229218745509
16,22,2012-06-11,561.6000429214524
16,22,2012-06-25,1638.9644528177637
16,22,2012-07-02,3547.4621436605858
16,22,2012-07-09,1461.2577390499998
16,22,2012-07-16,637.0420795092238
16,22,2012-07-23,1113.9236500338127
16,22,2012-07-30,1746.1650583050239
16,22,2012-08-06,858.9112556788416
16,22,2012-08-13,1813.5286473489987
16,22,2012-08-20,1346.4504478386227
16,22,2012-08-27,1012.0135881439884
16,22,2012-09-24,910.3736252897022
16,23,2010-03-15,3699.216008231675
16,23,2010-03-29,1263.2028839368324
16,23,2010-06-07,2558.3776973043077
16,23,2010-06-14,2981.207823526115
16,23,2010-06-21,3115.7467741084524
16,23,2010-06-28,1850.630859690464
16,23,2010-07-05,3501.892228965912
16,23,2010-07-12,1472.7795399719562
16,23,2010-07-19,2332.0906238058615
16,23,2010-08-02,1177.4114032116686
16,23,2010-10-25,2361.7701089178217
16,23,2010-11-22,6166.124778583954
16,23,2010-12-13,6808.2286109377155
16,23,2010-12-20,18079.56272608355
16,23,2010-12-27,3628.4337446131735
16,23,2011-01-03,2175.8768185695017
16,23,2011-02-28,1590.01993631462
16,23,2011-03-14,2282.4218387378173
16,23,2011-06-06,2433.3985929863275
16,23,2011-06-13,1368.7163932844155
16,23,2011-06-20,2405.061385209859
16,23,2011-06-27,1650.3381772874059
16,23,2011-07-04,2535.3094185515365
16,23,2011-07-18,1392.3759665257887
16,23,2011-11-21,3433.468198474053
16,23,2011-12-05,3404.1776176005983
16,23,2011-12-12,8920.838369796867
16,23,2011-12-19,19506.71060429123
16,23,2011-12-26,5832.55977281021
16,23,2012-02-20,1719.931737175693
16,23,2012-03-19,1430.9835330704316
16,23,2012-03-26,1385.8314182400966
16,23,2012-04-02,1177.5190105327279
16,23,2012-06-04,2352.180177600602
16,23,2012-06-11,3107.8186537823003
16,23,2012-06-18,4016.3357014202043
16,23,2012-06-25,2548.4875198347213
16,23,2012-07-02,4506.751032745733
16,23,2012-07-09,2953.4711227006906
16,23,2012-10-08,1350.2913339380138
16,24,2010-02-08,387.642048666128
16,24,2010-02-15,463.4562287168461
16,24,2010-02-22,524.7451074128319
16,24,2010-03-15,1280.0236031507557
16,24,2010-03-22,283.51889222917214
16,24,2010-03-29,979.3174970895
16,24,2010-06-28,254.7564609015062
16,24,2010-07-19,363.6110649639356
16,24,2010-07-26,608.4610971670294
16,24,2010-08-02,375.83581967272596
16,24,2010-08-09,329.0500509113409
16,24,2010-08-16,840.4273721573041
16,24,2010-08-23,393.7369197225207
16,24,2010-10-25,1507.5275196035134
16,24,2010-11-22,1435.5448585224053
16,24,2010-12-06,1071.0088240978523
16,24,2010-12-13,1166.547838428385
16,24,2010-12-20,3292.426505818176
16,24,2010-12-27,728.8004300653167
16,24,2011-02-21,224.9753439640105
16,24,2011-02-28,739.1766594611648
16,24,2011-03-07,972.9658840307387
16,24,2011-03-14,2589.0735872711234
16,24,2011-03-21,904.8335562477234
16,24,2011-03-28,458.4625279530118
16,24,2011-06-06,462.92072130469364
16,24,2011-06-13,623.8657737481184
16,24,2011-06-27,591.1517917671339
16,24,2011-07-04,634.3896227233117
16,24,2011-07-11,302.28511874827785
16,24,2011-07-25,444.9748771816175
16,24,2011-08-01,225.72070825640836
16,24,2011-08-15,261.2596953164586
16,24,2011-08-22,626.865590715427
16,24,2011-09-19,879.6953802161055
16,24,2011-10-24,1050.9450454875844
16,24,2011-10-31,710.9686443134976
16,24,2011-11-07,445.1822322176711
16,24,2011-11-21,1309.2961249426876
16,24,2011-11-28,515.7625896957621
16,24,2011-12-05,507.211130200207
16,24,2011-12-12,2871.7661087673623
16,24,2011-12-19,3729.713584074141
16,24,2012-03-12,2280.025924099895
16,24,2012-03-19,715.8545786836212
16,24,2012-03-26,852.3294139657235
16,24,2012-04-02,536.1192137513364
16,24,2012-04-16,812.6059431713574
16,24,2012-06-04,256.0027138684248
16,24,2012-06-11,334.5361248690194
16,24,2012-07-02,670.7466700629487
16,24,2012-08-13,792.2350434643955
16,24,2012-08-20,569.5390682050083
16,24,2012-10-22,449.9052688029349
16,25,2010-03-15,2003.8062524123352
16,25,2010-03-29,918.7285672307133
16,25,2010-06-07,920.8861678608736
16,25,2010-06-14,900.1131987156596
16,25,2010-06-21,1063.396986475693
16,25,2010-07-05,902.2837857869995
16,25,2010-10-18,1052.2965862189174
16,25,2010-10-25,6638.963962994556
16,25,2010-11-08,1483.2871792835433
16,25,2010-11-15,755.148538893756
16,25,2010-11-22,1758.8519469513515
16,25,2010-12-13,1740.765405676968
16,25,2010-12-20,7392.224013198526
16,25,2010-12-27,1286.2466527910128
16,25,2011-02-28,533.6125074508645
16,25,2011-03-14,918.3392740358695
16,25,2011-04-04,640.1282589162117
16,25,2011-06-20,636.8252047279177
16,25,2011-06-27,834.198126556546
16,25,2011-07-04,1349.0458186599526
16,25,2011-07-11,1453.5246374570477
16,25,2011-08-01,687.4822564098546
16,25,2011-10-10,1250.2526141907142
16,25,2011-10-24,1135.7181890564402
16,25,2011-10-31,687.5549362732963
16,25,2011-11-07,971.6776919282479
16,25,2011-11-21,3995.856533552432
16,25,2011-12-12,3837.5917162512474
16,25,2011-12-19,6153.864148497553
16,25,2011-12-26,913.9256958676463
16,25,2012-03-12,1592.5726898519542
16,25,2012-03-19,1591.3172301439006
16,25,2012-03-26,1301.5269963111293
16,25,2012-04-02,1328.2425248926006
16,25,2012-06-04,1402.0968054499174
16,25,2012-06-11,596.9477166423898
16,25,2012-06-25,553.7602028527971
16,25,2012-07-02,652.9217522704655
16,25,2012-10-22,2152.028184905663
16,26,2010-02-22,315.60451923405344
16,26,2010-03-15,457.82954212328184
16,26,2010-05-31,317.5792312732369
16,26,2010-09-13,296.20160083178814
16,26,2010-10-25,1110.0648983190563
16,26,2010-11-22,987.1693673106622
16,26,2010-12-06,712.219462235767
16,26,2010-12-13,1566.2560322246507
16,26,2010-12-20,1701.9396617454877
16,26,2011-02-28,612.2745174726156
16,26,2011-03-07,357.4555624447159
16,26,2011-03-14,1017.1045998799538
16,26,2011-03-21,702.908083856425
16,26,2011-04-11,551.7621478428754
16,26,2011-05-16,236.92966277536163
16,26,2011-05-30,218.09998999995574
16,26,2011-06-06,311.72570841817145
16,26,2011-07-04,206.32837997477512
16,26,2011-08-01,236.51163230637135
16,26,2011-09-05,559.0277366968228
16,26,2011-10-03,284.5900022415537
16,26,2011-10-10,356.7747711699882
16,26,2011-10-17,368.94133401920857
16,26,2011-10-24,418.4577129879884
16,26,2011-10-31,869.3530199813223
16,26,2011-11-14,557.0303847145111
16,26,2011-11-21,617.0739972324673
16,26,2011-11-28,249.03434012005812
16,26,2011-12-05,601.2956196027694
16,26,2011-12-12,1698.9804987953546
16,26,2011-12-19,2909.778595369016
16,26,2011-12-26,540.4399903771416
16,26,2012-03-19,442.4021088906455
16,26,2012-03-26,1076.7906376324922
16,26,2012-04-02,475.4124759298466
16,26,2012-04-09,372.967911686491
16,26,2012-04-16,182.2439331581466
16,26,2012-04-23,542.6090020533735
16,26,2012-05-28,223.234573994616
16,26,2012-06-04,229.1093426326041
16,26,2012-06-11,217.6497208110867
16,26,2012-06-25,337.946229107662
16,26,2012-08-06,237.55205464170862
16,26,2012-08-13,320.61611314361437
16,27,2010-02-08,101.85600718388532
16,27,2010-03-15,182.7765951905914
16,27,2010-05-31,170.66283172239218
16,27,2010-06-28,106.44233556586256
16,27,2010-07-05,311.9246862095306
16,27,2010-10-25,265.87744161832234
16,27,2010-11-01,214.98670213119794
16,27,2010-11-15,123.47823722422588
16,27,2010-11-22,220.219613412382
16,27,2010-12-06,181.01591795699736
16,27,2010-12-13,392.5125886376951
16,27,2010-12-20,1658.336438569073
16,27,2010-12-27,126.69127015628001
16,27,2011-01-03,244.5607183262582
16,27,2011-02-14,149.8480030203172
16,27,2011-03-14,747.2034959582393
16,27,2011-03-21,132.42564669958398
16,27,2011-05-30,98.74513541610298
16,27,2011-06-06,106.47312320646552
16,27,2011-06-13,175.25110731234068
16,27,2011-06-20,237.18906451212598
16,27,2011-06-27,115.80191397449192
16,27,2011-07-04,231.99173711815436
16,27,2011-07-11,355.88528300759396
16,27,2011-09-12,103.91817356100822
16,27,2011-10-24,320.9830411371113
16,27,2011-11-07,177.68140870698207
16,27,2011-11-21,98.17854768801504
16,27,2011-12-19,901.2212398133394
16,27,2011-12-26,479.7903079058029
16,27,2012-03-12,292.80890061594147
16,27,2012-03-26,162.3720442039197
16,27,2012-04-09,111.1845722745617
16,27,2012-06-04,352.66449049559685
16,27,2012-06-11,153.67615961920848
16,27,2012-06-18,167.61220875724632
16,27,2012-06-25,115.66142882301426
16,27,2012-07-02,111.91929546945275
16,27,2012-07-09,171.11023690120493
16,27,2012-08-06,132.73168309721655
16,28,2010-03-08,41.531310679883646
16,28,2010-03-22,47.48831706822013
16,28,2010-04-05,123.97981629708144
16,28,2010-04-12,29.298192051303104
16,28,2010-04-26,23.526952698325058
16,28,2010-05-03,110.20731905710052
16,28,2010-05-10,68.97602263793718
16,28,2010-05-17,136.4605230725037
16,28,2010-05-24,239.13062773073932
16,28,2010-05-31,55.50259228853751
16,28,2010-06-07,50.057529210305134
16,28,2010-06-14,40.20975553758812
16,28,2010-06-28,110.59314811253829
16,28,2010-08-02,82.60921810827661
16,28,2010-09-20,142.53910686429455
16,28,2010-09-27,105.13301762027967
16,28,2010-10-18,83.81325291633351
16,28,2010-10-25,429.2856376019375
16,28,2010-11-01,266.4904244980827
16,28,2010-11-15,76.12581414175911
16,28,2010-12-13,239.51817197774656
16,28,2010-12-20,121.95021630269648
16,28,2010-12-27,242.55906883455535
16,28,2011-01-10,63.40276762426038
16,28,2011-01-24,202.49916622846794
16,28,2011-02-28,50.69843623669215
16,28,2011-05-02,129.14982898520356
16,28,2011-05-09,45.269599429589924
16,28,2011-05-16,74.69207786190704
16,28,2011-05-23,44.07324065411383
16,28,2011-05-30,78.09401495085766
16,28,2011-06-20,32.52313909343269
16,28,2011-06-27,23.305293513303795
16,28,2011-07-11,91.40691116990217
16,28,2011-07-18,25.719283366185785
16,28,2011-07-25,21.836063193975974
16,28,2011-08-15,40.541882375315026
16,28,2011-10-10,93.14068039123036
16,28,2011-10-17,155.16831262799224
16,28,2011-10-24,452.4542160568211
16,28,2011-10-31,360.9299424746988
16,28,2011-12-05,89.74708407668223
16,28,2011-12-12,155.79238845972245
16,28,2011-12-19,122.22982925011928
16,28,2011-12-26,239.611161703535
16,28,2012-01-02,142.49840301700004
16,28,2012-01-23,314.2513228517806
16,28,2012-04-02,96.76767446549026
16,28,2012-05-07,73.32748286364892
16,28,2012-05-14,64.78667349095319
16,28,2012-05-21,80.66809194295531
16,28,2012-06-04,106.35359705570313
16,28,2012-06-11,90.84739907140403
16,28,2012-06-18,14.483791382808167
16,28,2012-06-25,19.401937574711102
16,28,2012-07-02,106.60342208813785
16,28,2012-07-09,12.872641270213581
16,28,2012-07-16,68.01235326076628
16,28,2012-07-30,88.24778656354296
16,28,2012-08-13,25.69569480062246
16,28,2012-10-22,222.15768120866286
16,29,2010-03-15,526.8646690158531
16,29,2010-05-17,261.1242632852265
16,29,2010-06-07,477.02646259400507
16,29,2010-06-21,702.8089331658114
16,29,2010-06-28,802.9508761614911
16,29,2010-07-05,351.7140719933739
16,29,2010-07-12,320.24890507787455
16,29,2010-07-19,615.1402072947604
16,29,2010-07-26,351.13972423347536
16,29,2010-08-02,442.82284897860103
16,29,2010-10-11,246.6259481118733
16,29,2010-11-22,448.14665527386495
16,29,2010-12-06,243.77521385480097
16,29,2010-12-13,827.6143319390235
16,29,2010-12-20,3606.152197008315
16,29,2010-12-27,474.57741721170726
16,29,2011-01-03,529.2795172562172
16,29,2011-02-14,579.6279321361171
16,29,2011-02-28,408.9641305387634
16,29,2011-03-14,675.2509023042838
16,29,2011-03-21,502.24667716196507
16,29,2011-05-02,190.33692074982875
16,29,2011-06-27,181.97392255821208
16,29,2011-07-11,181.04584756849843
16,29,2011-11-21,180.7808586641251
16,29,2011-11-28,252.93758765557078
16,29,2011-12-12,463.5628254558251
16,29,2011-12-19,1817.4987448535953
16,29,2011-12-26,795.0935287857629
16,29,2012-02-06,156.0677873130007
16,29,2012-03-05,163.7171437418161
16,29,2012-03-26,203.35795500832947
16,29,2012-04-02,360.96272747133037
16,29,2012-06-18,198.99885026513707
16,29,2012-06-25,476.5862807292121
16,29,2012-07-02,256.02146975373256
16,29,2012-07-09,192.8417912114299
16,29,2012-07-16,334.22132704809087
16,29,2012-07-23,309.4934850820492
16,29,2012-07-30,353.4398183297094
16,29,2012-08-06,331.1574100473445
16,29,2012-10-08,425.8146164057272
16,29,2012-10-22,202.24204600269374
16,30,2010-02-01,325.49941162472834
16,30,2010-02-08,368.2437831426714
16,30,2010-02-15,249.27988778187947
16,30,2010-02-22,351.0160495101606
16,30,2010-03-01,223.42956615304183
16,30,2010-03-15,238.41009921019173
16,30,2010-03-29,432.64150757328974
16,30,2010-04-26,289.2261757240166
16,30,2010-06-07,463.28899253302956
16,30,2010-07-12,319.7731984229293
16,30,2010-07-19,320.49948882217683
16,30,2010-08-02,286.26592220058905
16,30,2010-12-06,177.04461927370622
16,30,2010-12-20,342.9817142480523
16,30,2010-12-27,403.4244460264633
16,30,2011-01-03,296.3562044982531
16,30,2011-02-28,351.65495228569057
16,30,2011-03-07,397.20570010405777
16,30,2011-03-14,611.4767591150213
16,30,2011-03-21,285.39958140722365
16,30,2011-07-11,203.4795700414547
16,30,2011-07-18,302.3681076268258
16,30,2011-07-25,414.3857286819865
16,30,2011-08-01,201.44319084922736
16,30,2011-10-24,419.8007847116882
16,30,2011-12-19,452.29037385039334
16,30,2011-12-26,454.4179153435421
16,30,2012-03-26,266.8840528032862
16,30,2012-04-02,312.425055416142
16,30,2012-05-07,168.45008273719986
16,30,2012-06-04,478.4014963759058
16,30,2012-06-25,377.2456655314881
16,30,2012-07-02,275.1148567055399
16,30,2012-07-09,349.4485900109974
16,30,2012-07-16,510.9030568135183
16,30,2012-07-30,594.5520592300503
16,30,2012-08-06,592.2740718458346
16,30,2012-08-13,234.19348893484818
16,30,2012-08-27,257.66225211308955
16,30,2012-10-15,164.43748005106818
16,31,2010-03-15,135.90228847804974
16,31,2010-06-14,297.1116242200358
16,31,2010-06-21,241.45737118694095
16,31,2010-07-05,303.1128996323914
16,31,2010-07-12,270.78198742071265
16,31,2010-07-19,185.71619148138984
16,31,2010-07-26,121.55903217803255
16,31,2010-08-02,540.7975016497704
16,31,2010-08-09,299.810692501476
16,31,2010-08-16,926.9597730274514
16,31,2010-08-23,775.4863102302297
16,31,2010-10-25,820.0679957204728
16,31,2010-11-22,763.5836249463784
16,31,2010-12-06,238.8450497999087
16,31,2010-12-13,529.8916107294558
16,31,2010-12-20,2314.9036590374676
16,31,2010-12-27,696.9330546678979
16,31,2011-01-03,364.9810645282202
16,31,2011-02-28,527.0717369870974
16,31,2011-03-07,195.5435851784314
16,31,2011-03-14,335.6191695287021
16,31,2011-05-30,165.4657235524639
16,31,2011-06-06,305.88335716318045
16,31,2011-06-13,736.550088024011
16,31,2011-06-20,599.9071131584328
16,31,2011-06-27,345.89660071359606
16,31,2011-07-04,1011.0958260237394
16,31,2011-07-11,843.5660284969518
16,31,2011-07-18,540.1442084559204
16,31,2011-07-25,555.0864760460955
16,31,2011-08-01,179.04579023207103
16,31,2011-08-08,174.81835078211884
16,31,2011-08-15,618.5642087296383
16,31,2011-08-22,369.7687161825381
16,31,2011-09-05,236.13209405957173
16,31,2011-10-31,369.94750794765235
16,31,2011-11-07,299.48382917589674
16,31,2011-11-21,554.3342764822662
16,31,2011-12-05,826.8095731827187
16,31,2011-12-12,1004.3914647120304
16,31,2011-12-19,3212.315693716814
16,31,2011-12-26,1337.370909169701
16,31,2012-01-02,662.7473587552155
16,31,2012-01-09,488.2920477314582
16,31,2012-01-16,502.17743398775417
16,31,2012-03-05,207.66893196736768
16,31,2012-03-12,286.17511296600804
16,31,2012-06-04,295.0804498340006
16,31,2012-06-11,268.1474448180674
16,31,2012-06-18,211.87199600720925
16,31,2012-07-02,952.3774034229363
16,31,2012-07-09,230.36201031230246
16,31,2012-07-16,334.49237251773627
16,31,2012-07-23,269.79244465665386
16,31,2012-07-30,252.80183405076292
16,31,2012-10-22,160.69017890502388
16,32,2010-02-08,2195.7847588559107
16,32,2010-02-15,1932.906457010398
16,32,2010-03-15,926.1801023736946
16,32,2010-03-29,598.8909604491056
16,32,2010-06-28,842.0936595217277
16,32,2010-07-05,2055.004314892123
16,32,2010-07-12,773.2210900265342
16,32,2010-07-19,1015.1139034012334
16,32,2010-07-26,688.4728564795777
16,32,2010-08-02,1047.537828438394
16,32,2010-08-23,1234.930316106211
16,32,2010-12-06,983.0429144058746
16,32,2010-12-13,3638.0401784048813
16,32,2010-12-20,14131.866527870672
16,32,2010-12-27,3454.4005970874873
16,32,2011-01-03,503.88794059953364
16,32,2011-01-17,920.945405227167
16,32,2011-02-14,3034.9283104545298
16,32,2011-02-28,2289.7556724975843
16,32,2011-03-14,1151.4566682927004
16,32,2011-06-20,603.4752693305344
16,32,2011-06-27,650.558527585518
16,32,2011-07-04,2085.32456969711
16,32,2011-07-11,1371.524289416598
16,32,2011-07-18,1564.6044454989267
16,32,2011-07-25,1892.7247323273195
16,32,2011-08-01,886.2291534654075
16,32,2011-08-08,1496.6487266379586
16,32,2011-11-21,772.5749962173815
16,32,2011-12-05,846.3590356718819
16,32,2011-12-12,3339.297834771628
16,32,2011-12-19,12100.217148515601
16,32,2011-12-26,6076.353972627543
16,32,2012-01-02,464.20317624950485
16,32,2012-02-13,975.2763514781525
16,32,2012-02-20,515.5029337088577
16,32,2012-03-05,771.8679950553278
16,32,2012-03-12,900.8248492546153
16,32,2012-04-02,702.0375221327178
16,32,2012-06-04,1273.4337607668008
16,32,2012-06-11,1183.595082362449
16,32,2012-06-18,1159.2631487780968
16,32,2012-07-02,1270.024464498565
16,32,2012-07-09,644.332524001624
16,32,2012-07-16,862.7501446110779
16,32,2012-07-30,778.4068534198168
16,32,2012-08-06,1493.8192189243339
16,33,2010-02-08,266.6719703760961
16,33,2010-03-15,875.8437112269712
16,33,2010-03-29,1060.7392602080713
16,33,2010-04-12,277.446433521762
16,33,2010-06-07,308.28936832281
16,33,2010-06-28,430.86775000087806
16,33,2010-07-26,225.7243507341024
16,33,2010-08-02,371.7743605086431
16,33,2010-08-09,726.3307076479446
16,33,2010-08-16,345.56149934305313
16,33,2010-08-23,559.9718597969368
16,33,2010-10-25,1356.1359851039847
16,33,2010-11-22,799.456999578083
16,33,2010-12-06,1272.924603904369
16,33,2010-12-13,1905.8058487378419
16,33,2010-12-20,3539.899763193084
16,33,2010-12-27,396.677060229149
16,33,2011-02-28,456.52550541336893
16,33,2011-03-07,871.5232524181432
16,33,2011-03-14,1601.751063874748
16,33,2011-03-28,332.0877916825207
16,33,2011-04-11,308.51514922741626
16,33,2011-05-30,231.97346557270816
16,33,2011-06-27,485.3826772561084
16,33,2011-07-04,478.45835894622587
16,33,2011-08-01,321.40232307113143
16,33,2011-10-24,520.2628166201978
16,33,2011-11-21,382.97527625504165
16,33,2011-11-28,370.45833621399544
16,33,2011-12-12,1732.343105813157
16,33,2011-12-19,3794.0295565577544
16,33,2011-12-26,283.19096428308967
16,33,2012-02-13,879.548563615698
16,33,2012-03-05,210.3921907891223
16,33,2012-03-12,1810.8543575626695
16,33,2012-03-26,1191.6731245856024
16,33,2012-04-02,1262.9277467915756
16,33,2012-04-09,235.71584186703436
16,33,2012-04-16,208.51249555081472
16,33,2012-05-21,280.49627899202943
16,33,2012-06-04,502.825887650766
16,33,2012-06-11,257.80669161229554
16,33,2012-07-02,831.4188508098314
16,33,2012-07-16,446.4904454988964
16,33,2012-07-30,502.1430074600496
16,33,2012-08-06,550.3324957567922
16,33,2012-08-13,533.3374586133151
16,33,2012-08-20,610.8048315753363
16,33,2012-10-22,844.4734200403699
16,34,2010-02-01,469.78191307183533
16,34,2010-02-15,717.5469358472868
16,34,2010-03-15,1453.9493938629607
16,34,2010-03-22,536.6995151658497
16,34,2010-03-29,556.5739008690074
16,34,2010-04-12,952.5434827942421
16,34,2010-06-07,1020.2857083013107
16,34,2010-09-06,750.2029614344974
16,34,2010-09-20,726.871585101122
